trigger_time,session,direction,entry_time,entry_type,entry_price,stop,target,htf_mid,r_distance,exit_time,exit_reason,n_partials,realized_r,pnl_usd,lot_size,balance_after,month
2022-09-22 00:00:00+00:00,asian_kz,bull,2022-09-22 01:05:00+00:00,OB,144.328,144.13684002220768,144.549,144.3655,0.1911599777923243,2022-09-22 02:10:00+00:00,all_targets,3,1.036,1138.26,8.2953,111008.7,2022-09
2022-09-29 11:00:00+00:00,ny_am_kz,bull,2022-09-29 12:20:00+00:00,OB,144.638,144.5929853395614,144.748,144.69299999999998,0.045014660438596366,2022-09-29 12:30:00+00:00,all_targets,3,1.411,1566.33,35.6685,112575.03,2022-09
2022-10-03 19:00:00+00:00,ny_pm,bear,2022-10-03 20:00:00+00:00,OB,144.7,144.7964826422983,144.628,144.6875,0.09648264229829806,2022-10-03 20:25:00+00:00,all_targets,3,0.663,746.37,16.8835,113321.4,2022-10
2022-10-07 05:00:00+00:00,asian,bear,2022-10-07 06:00:00+00:00,OB,144.991,145.02687716194288,144.935,144.97899999999998,0.03587716194286372,2022-10-07 06:35:00+00:00,stop,0,-1.223,-1385.92,45.7968,111935.48,2022-10
2022-10-11 20:00:00+00:00,off_hours,bull,2022-10-11 21:00:00+00:00,OB,145.802,145.76808111494242,145.895,145.83550000000002,0.03391888505757379,2022-10-11 21:05:00+00:00,stop,0,-1.236,-1383.52,48.116,110551.96,2022-10
2022-10-12 02:00:00+00:00,asian,bear,2022-10-12 03:00:00+00:00,OB,146.217,146.39773867246885,146.056,146.20800000000003,0.18073867246883424,2022-10-12 04:00:00+00:00,all_targets,3,0.847,936.38,8.9436,111488.34,2022-10
2022-10-17 13:00:00+00:00,ny_am_kz,bull,2022-10-17 14:10:00+00:00,OB,148.715,148.56350370932867,148.891,148.7515,0.1514962906713322,2022-10-17 18:55:00+00:00,all_targets,3,1.028,1146.1,10.9442,112634.44,2022-10
2022-10-20 11:00:00+00:00,ny_am_kz,bull,2022-10-20 12:20:00+00:00,OB,149.741,149.67432988123713,149.866,149.78,0.06667011876288598,2022-10-20 12:40:00+00:00,all_targets,3,1.317,1483.4,25.2977,114117.84,2022-10
2022-10-25 19:00:00+00:00,ny_pm,bull,2022-10-25 20:00:00+00:00,OB,147.914,147.81805105145142,148.018,147.924,0.09594894854856761,2022-10-25 21:50:00+00:00,all_targets,3,0.959,1094.39,17.5923,115212.23,2022-10
2022-10-28 01:00:00+00:00,asian_kz,bear,2022-10-28 02:50:00+00:00,OB,146.652,146.7170707633535,146.266,146.4475,0.06507076335350348,2022-10-28 02:55:00+00:00,all_targets,3,2.163,2492.04,25.9657,117704.27,2022-10
2022-10-31 20:00:00+00:00,off_hours,bear,2022-10-31 21:30:00+00:00,OB,148.723,148.76115154617392,148.605,148.6725,0.038151546173907036,2022-10-31 21:40:00+00:00,stop,0,-1.21,-1424.22,45.8837,116280.05,2022-10
2022-11-07 14:00:00+00:00,ny_am_kz,bull,2022-11-07 15:15:00+00:00,OB,146.368,146.06889174553336,146.599,146.3695,0.29910825446663125,2022-11-07 15:25:00+00:00,all_targets,3,0.746,867.45,5.6901,117147.5,2022-11
2022-11-10 04:00:00+00:00,asian,bull,2022-11-10 05:05:00+00:00,OB,146.129,146.0427989311693,146.232,146.15,0.08620106883068956,2022-11-10 06:25:00+00:00,all_targets,3,1.005,1177.33,19.859,118324.83,2022-11
2022-11-18 05:00:00+00:00,asian,bear,2022-11-18 06:35:00+00:00,OB,139.967,140.08343341124413,139.71,139.827,0.11643341124411677,2022-11-18 07:10:00+00:00,all_targets,3,1.473,1742.92,14.2241,120067.75,2022-11
2022-11-18 13:00:00+00:00,ny_am_kz,bull,2022-11-18 14:20:00+00:00,OB,139.851,139.7004311653464,140.077,139.909,0.1505688346535976,2022-11-18 14:35:00+00:00,stop,0,-1.053,-1264.31,11.1521,118803.44,2022-11
2022-11-22 07:00:00+00:00,london_kz,bear,2022-11-22 08:10:00+00:00,OB,141.894,142.03846190502938,141.735,141.85950000000003,0.14446190502937384,2022-11-22 08:25:00+00:00,all_targets,3,0.995,1182.09,11.6692,119985.53,2022-11
2022-11-24 12:00:00+00:00,ny_am_kz,bear,2022-11-24 13:25:00+00:00,OB,138.29,138.44025980920514,138.049,138.236,0.1502598092051528,2022-11-24 15:20:00+00:00,stop,1,0.447,536.34,11.0427,120521.87,2022-11
2022-11-28 19:00:00+00:00,ny_pm,bear,2022-11-28 20:05:00+00:00,OB,138.944,139.01548900723535,138.771,138.882,0.0714890072353569,2022-11-28 20:55:00+00:00,stop,1,0.388,467.62,23.4243,120989.49,2022-11
2022-11-30 06:00:00+00:00,asian,bull,2022-11-30 07:10:00+00:00,OB,138.474,138.31942564440394,138.643,138.5075,0.15457435559605415,2022-11-30 08:05:00+00:00,all_targets,3,0.995,1203.85,10.8387,122193.34,2022-11
2022-12-07 08:00:00+00:00,london_kz,bear,2022-12-07 09:35:00+00:00,OB,137.617,137.81595067610004,137.3,137.517,0.19895067610005412,2022-12-07 11:40:00+00:00,stop,1,0.46,562.09,8.4523,122755.43,2022-12
2022-12-08 03:00:00+00:00,asian,bear,2022-12-08 04:00:00+00:00,OB,136.908,137.09567874891584,136.719,136.8595,0.18767874891585734,2022-12-08 04:20:00+00:00,stop,0,-1.043,-1280.34,8.9548,121475.09,2022-12
2022-12-14 01:00:00+00:00,asian_kz,bull,2022-12-14 02:20:00+00:00,OB,135.42,135.275392496263,135.689,135.5085,0.14460750373697806,2022-12-14 05:25:00+00:00,stop,1,0.445,540.56,11.3757,122015.65,2022-12
2022-12-15 00:00:00+00:00,off_hours,bear,2022-12-15 01:00:00+00:00,OB,135.433,135.54214188616558,135.236,135.35399999999998,0.10914188616558818,2022-12-15 01:50:00+00:00,stop,1,0.427,521.01,15.1408,122536.66,2022-12
2022-12-16 12:00:00+00:00,ny_am_kz,bear,2022-12-16 13:05:00+00:00,OB,137.121,137.21886492032664,136.941,137.046,0.09786492032662863,2022-12-16 14:00:00+00:00,all_targets,3,1.338,1639.54,17.1689,124176.2,2022-12
2022-12-21 12:00:00+00:00,ny_am_kz,bear,2022-12-21 13:25:00+00:00,OB,131.952,132.0465948152655,131.75,131.8555,0.09459481526550917,2022-12-21 13:35:00+00:00,all_targets,3,1.443,1791.86,17.3216,125968.06,2022-12
2022-12-22 05:00:00+00:00,asian,bull,2022-12-22 06:10:00+00:00,OB,131.847,131.69189843381884,131.956,131.85,0.1551015661811732,2022-12-22 07:10:00+00:00,all_targets,3,0.651,820.05,10.7082,126788.11,2022-12
2023-01-09 17:00:00+00:00,ny_pm,bull,2023-01-09 18:30:00+00:00,OB,131.69,131.5427954036852,131.952,131.7525,0.14720459631479343,2023-01-09 19:05:00+00:00,stop,1,0.446,565.47,11.3425,127353.58,2023-01
2023-01-12 05:00:00+00:00,asian,bull,2023-01-12 06:00:00+00:00,OB,131.547,131.3563403568006,131.809,131.59449999999998,0.1906596431994103,2023-01-12 07:00:00+00:00,all_targets,3,1.145,1458.2,8.7869,128811.78,2023-01
2023-01-12 07:00:00+00:00,london_kz,bear,2023-01-12 08:05:00+00:00,OB,131.69,131.90566823846444,131.509,131.62849999999997,0.2156682384644455,2023-01-12 09:10:00+00:00,all_targets,3,0.802,1033.07,7.8654,129844.85,2023-01
2023-01-13 12:00:00+00:00,ny_am_kz,bear,2023-01-13 13:00:00+00:00,OB,128.617,128.8391274891912,128.362,128.5745,0.22212748919122305,2023-01-13 13:20:00+00:00,all_targets,3,1.038,1347.79,7.5183,131192.64,2023-01
2023-01-19 18:00:00+00:00,ny_pm,bear,2023-01-19 19:05:00+00:00,OB,128.508,128.63506666493814,128.384,128.503,0.1270666649381269,2023-01-19 19:40:00+00:00,all_targets,3,0.913,1197.79,13.2681,132390.43,2023-01
2023-01-31 19:00:00+00:00,ny_pm,bull,2023-01-31 20:05:00+00:00,OB,130.133,130.0601332867628,130.23,130.1625,0.07286671323720384,2023-01-31 20:55:00+00:00,stop,1,0.39,516.32,23.6437,132906.75,2023-01
2023-02-08 05:00:00+00:00,asian,bear,2023-02-08 06:20:00+00:00,OB,131.192,131.23123231269722,131.03,131.112,0.03923231269720873,2023-02-08 06:25:00+00:00,stop,0,-1.204,-1600.2,44.4437,131306.55,2023-02
2023-02-08 11:00:00+00:00,london,bull,2023-02-08 12:05:00+00:00,OB,130.787,130.63926383485855,130.962,130.8145,0.1477361651414526,2023-02-08 12:45:00+00:00,all_targets,3,1.038,1362.96,11.6242,132669.51,2023-02
2023-02-09 04:00:00+00:00,asian,bull,2023-02-09 05:00:00+00:00,OB,131.383,131.29865573650918,131.459,131.3835,0.08434426349083424,2023-02-09 05:20:00+00:00,all_targets,3,0.806,1069.32,20.6659,133738.83,2023-02
2023-02-10 01:00:00+00:00,asian_kz,bear,2023-02-10 02:05:00+00:00,OB,131.684,131.89160673364128,131.513,131.639,0.2076067336412848,2023-02-10 02:20:00+00:00,all_targets,3,0.785,1049.85,8.483,134788.68,2023-02
2023-02-13 14:00:00+00:00,ny_am_kz,bear,2023-02-13 15:05:00+00:00,OB,132.687,132.8811329557325,132.379,132.5985,0.1941329557324991,2023-02-13 16:05:00+00:00,stop,0,-1.041,-1403.15,9.2126,133385.53,2023-02
2023-02-15 10:00:00+00:00,london,bull,2023-02-15 11:05:00+00:00,OB,133.358,133.19679333034426,133.486,133.3665,0.1612066696557406,2023-02-15 12:00:00+00:00,all_targets,3,0.744,992.39,11.0343,134377.92,2023-02
2023-02-17 20:00:00+00:00,ny_pm,bull,2023-02-17 21:55:00+00:00,OB,134.092,134.04731491749547,134.239,134.172,0.04468508250454306,2023-02-19 22:00:00+00:00,all_targets,3,1.579,2121.83,40.3244,136499.75,2023-02
