trigger_time,session,direction,entry_time,entry_type,entry_price,stop,target,htf_mid,r_distance,exit_time,exit_reason,n_partials,realized_r,pnl_usd,lot_size,balance_after,month
2023-03-08 05:00:00+00:00,asian,bear,2023-03-08 06:05:00+00:00,OB,12146.709,12157.481901114348,12129.819,12141.264,10.772901114347405,2023-03-08 06:40:00+00:00,stop,1,0.361,432.7,111.2611,120293.19,2023-03
2023-03-13 16:00:00+00:00,ny_pm,bear,2023-03-13 17:35:00+00:00,OB,11997.399,12072.504231681156,11924.059,11988.184,75.10523168115651,2023-03-13 18:30:00+00:00,stop,0,-1.02,-1226.99,16.0166,119066.2,2023-03
2023-03-17 07:00:00+00:00,london_kz,bear,2023-03-17 08:00:00+00:00,OB,12610.419,12629.193628544985,12589.199,12607.453000000001,18.774628544984807,2023-03-17 08:50:00+00:00,all_targets,3,0.985,1172.8,63.4187,120239.0,2023-03
2023-04-18 17:00:00+00:00,ny_pm,bear,2023-04-18 18:25:00+00:00,OB,13092.059,13103.374583578381,13060.889,13081.139,11.315583578381847,2023-04-18 18:45:00+00:00,all_targets,3,1.518,1825.23,106.2597,122064.23,2023-04
2023-04-28 15:00:00+00:00,london_close,bull,2023-04-28 16:20:00+00:00,OB,13161.539,13103.740085929154,13215.189,13164.009,57.79891407084688,2023-04-28 18:00:00+00:00,all_targets,3,0.902,1101.02,21.1188,123165.25,2023-04
2023-05-07 22:00:00+00:00,off_hours,bear,2023-05-07 23:05:00+00:00,OB,13254.869,13263.262573802998,13241.579,13251.579,8.393573802997707,2023-05-07 23:10:00+00:00,stop,0,-1.179,-1452.12,146.7376,121713.13,2023-05
2023-05-23 14:00:00+00:00,london_close,bear,2023-05-23 15:00:00+00:00,OB,13798.169,13825.642953156334,13769.779,13796.784,27.473953156333664,2023-05-23 16:35:00+00:00,all_targets,3,0.962,1170.88,44.3013,122884.01,2023-05
2023-06-01 08:00:00+00:00,london_kz,bull,2023-06-01 09:00:00+00:00,OB,14262.049,14236.387278070039,14284.887,14262.393,25.66172192996237,2023-06-01 10:35:00+00:00,all_targets,3,0.832,1022.39,47.8861,123906.4,2023-06
2023-06-07 08:00:00+00:00,london_kz,bull,2023-06-07 09:05:00+00:00,OB,14521.629,14507.819471840938,14541.999,14526.589,13.80952815906312,2023-06-07 10:15:00+00:00,all_targets,3,1.129,1398.9,89.7253,125305.3,2023-06
2023-06-08 16:00:00+00:00,ny_pm,bear,2023-06-08 17:05:00+00:00,OB,14473.369,14506.646696658132,14435.609,14465.744,33.27769665813139,2023-06-08 17:20:00+00:00,all_targets,3,1.022,1280.62,37.6544,126585.92,2023-06
2023-06-09 14:00:00+00:00,london_close,bear,2023-06-09 15:10:00+00:00,OB,14629.239,14674.38106370785,14520.819,14585.309000000001,45.14206370784996,2023-06-09 15:30:00+00:00,all_targets,3,1.547,1958.28,28.0417,128544.2,2023-06
2023-06-28 11:00:00+00:00,ny_am_kz,bear,2023-06-28 12:25:00+00:00,OB,14890.019,14918.801719734684,14869.619,14881.964,28.78271973468327,2023-06-28 12:40:00+00:00,all_targets,3,0.657,844.54,44.6602,129388.74,2023-06
2023-07-03 01:00:00+00:00,asian_kz,bull,2023-07-03 02:30:00+00:00,OB,15179.799,15167.565783405911,15194.619,15181.814,12.233216594089754,2023-07-03 05:25:00+00:00,all_targets,3,0.983,1271.89,105.7684,130660.63,2023-07
2023-07-05 08:00:00+00:00,london_kz,bear,2023-07-05 09:00:00+00:00,OB,15142.759,15158.309229988583,15128.829,15140.269,15.550229988582942,2023-07-05 09:15:00+00:00,all_targets,3,0.799,1043.98,84.0249,131704.61,2023-07
2023-07-07 13:00:00+00:00,ny_am_kz,bull,2023-07-07 14:15:00+00:00,OB,15101.749,15036.078145885453,15167.789,15111.009,65.67085411454718,2023-07-07 14:30:00+00:00,stop,0,-1.023,-1347.34,20.0553,130357.27,2023-07
2023-07-11 14:00:00+00:00,london_close,bull,2023-07-11 15:25:00+00:00,OB,15030.539,14968.018912195788,15090.599,15046.164,62.52008780421238,2023-07-11 15:55:00+00:00,all_targets,3,0.937,1221.45,20.8505,131578.72,2023-07
2023-07-26 15:00:00+00:00,london_close,bull,2023-07-26 16:25:00+00:00,OB,15451.359,15405.104331199735,15525.469,15474.864,46.25466880026579,2023-07-26 18:25:00+00:00,stop,1,0.468,615.79,28.4466,132194.51,2023-07
2023-08-15 16:00:00+00:00,ny_pm,bear,2023-08-15 17:15:00+00:00,OB,15113.989,15145.245477637125,15070.749,15101.204,31.2564776371255,2023-08-15 19:15:00+00:00,all_targets,3,1.144,1512.31,42.2935,133706.82,2023-08
2023-08-31 06:00:00+00:00,london_kz,bear,2023-08-31 07:30:00+00:00,OB,15466.789,15469.509036346652,15446.849,15457.533,2.720036346650886,2023-08-31 07:35:00+00:00,stop,0,-1.551,-2073.79,491.5626,131633.03,2023-08
2023-09-06 12:00:00+00:00,ny_am_kz,bull,2023-09-06 13:00:00+00:00,OB,15462.789,15445.144786115266,15481.609,15467.559000000001,17.6442138847342,2023-09-06 13:30:00+00:00,stop,0,-1.085,-1428.22,74.6041,130204.81,2023-09
2023-09-06 17:00:00+00:00,ny_pm,bull,2023-09-06 18:00:00+00:00,OB,15326.249,15285.333960045184,15364.489,15327.268,40.915039954816166,2023-09-06 18:40:00+00:00,all_targets,3,0.898,1169.24,31.8232,131374.05,2023-09
2023-09-14 11:00:00+00:00,ny_am_kz,bear,2023-09-14 12:15:00+00:00,OB,15421.919,15430.439650298413,15392.549,15408.324,8.520650298412875,2023-09-14 12:20:00+00:00,stop,0,-1.176,-1544.96,154.1831,129829.09,2023-09
2023-09-20 10:00:00+00:00,london,bull,2023-09-20 11:00:00+00:00,OB,15215.779,15203.01936944662,15225.389,15217.514,12.759630553380703,2023-09-20 11:20:00+00:00,all_targets,3,0.636,825.71,101.7499,130654.8,2023-09
2023-09-22 00:00:00+00:00,asian_kz,bull,2023-09-22 01:00:00+00:00,OB,14682.839,14669.017759216495,14699.489,14688.364,13.821240783505345,2023-09-22 01:25:00+00:00,all_targets,3,0.994,1298.71,94.5319,131953.51,2023-09
2023-09-27 12:00:00+00:00,ny_am_kz,bull,2023-09-27 13:25:00+00:00,OB,14592.029,14571.216456638425,14616.409,14601.484,20.81254336157508,2023-09-27 13:30:00+00:00,all_targets,3,1.014,1338.01,63.401,133291.52,2023-09
2023-09-28 13:00:00+00:00,ny_am_kz,bull,2023-09-28 14:30:00+00:00,OB,14543.389,14501.322073832245,14621.409,14571.824,42.06692616775399,2023-09-28 14:45:00+00:00,all_targets,3,1.392,1855.42,31.6856,135146.94,2023-09
2023-09-29 10:00:00+00:00,london,bear,2023-09-29 11:00:00+00:00,OB,14798.679,14819.880910561982,14780.349,14795.829,21.201910561982004,2023-09-29 11:30:00+00:00,all_targets,3,0.794,1073.07,63.7428,136220.01,2023-09
2023-10-06 19:00:00+00:00,ny_pm,bear,2023-10-06 20:05:00+00:00,OB,14994.289,15022.971353380968,14943.899,14975.759,28.68235338096747,2023-10-08 22:00:00+00:00,all_targets,3,1.326,1806.28,47.4926,138026.29,2023-10
2023-10-11 12:00:00+00:00,ny_am_kz,bull,2023-10-11 13:00:00+00:00,OB,15180.259,15144.175379217299,15206.079,15194.149,36.08362078270147,2023-10-11 13:30:00+00:00,all_targets,3,0.674,930.3,38.2518,138956.59,2023-10
2023-10-12 10:00:00+00:00,london,bear,2023-10-12 11:00:00+00:00,OB,15304.099,15315.7234417163,15296.039,15303.413,11.62444171629977,2023-10-12 11:30:00+00:00,all_targets,3,0.564,783.72,119.5383,139740.31,2023-10
2023-10-16 10:00:00+00:00,london,bull,2023-10-16 11:05:00+00:00,OB,14990.729,14966.292533284142,15014.819,15003.774,24.436466715857023,2023-10-16 11:35:00+00:00,all_targets,3,0.924,1291.2,57.1852,141031.51,2023-10
2023-11-15 18:00:00+00:00,ny_pm,bull,2023-11-15 19:15:00+00:00,OB,15821.889,15761.402011772241,15847.299,15831.339,60.48698822775805,2023-11-15 19:25:00+00:00,all_targets,3,0.395,557.07,23.316,141588.58,2023-11
2023-11-20 13:00:00+00:00,ny_am_kz,bull,2023-11-20 14:25:00+00:00,OB,15835.839,15827.042400860248,15864.499,15847.874,8.796599139752288,2023-11-20 14:30:00+00:00,all_targets,3,1.581,2238.52,160.9583,143827.1,2023-11
2023-11-23 08:00:00+00:00,london_kz,bull,2023-11-23 09:00:00+00:00,OB,16030.259,16017.785407843212,16037.999,16031.114,12.473592156788072,2023-11-23 09:40:00+00:00,all_targets,3,0.5,719.14,115.3053,144546.24,2023-11
2023-11-28 13:00:00+00:00,ny_am_kz,bull,2023-11-28 14:15:00+00:00,OB,15928.379,15904.526065366548,15958.789,15943.319,23.852934633452605,2023-11-28 14:30:00+00:00,all_targets,3,1.075,1553.87,60.5989,146100.11,2023-11
2023-11-30 17:00:00+00:00,ny_pm,bull,2023-11-30 18:05:00+00:00,OB,15853.219,15824.136745149393,15896.489,15863.624,29.08225485060575,2023-11-30 18:30:00+00:00,stop,0,-1.052,-1536.97,50.2369,144563.14,2023-11
2023-12-11 13:00:00+00:00,ny_am_kz,bull,2023-12-11 14:20:00+00:00,OB,16058.189,16041.834500226421,16069.699,16059.684000000001,16.354499773578937,2023-12-11 14:30:00+00:00,all_targets,3,0.612,884.73,88.3935,145447.87,2023-12
2023-12-15 10:00:00+00:00,london,bear,2023-12-15 11:05:00+00:00,OB,16589.729,16599.948407461085,16577.559,16586.729,10.219407461085211,2023-12-15 13:25:00+00:00,stop,1,0.353,513.43,142.3252,145961.3,2023-12
2024-01-02 13:00:00+00:00,ny_am_kz,bull,2024-01-02 14:00:00+00:00,OB,16648.919,16627.6617576737,16689.779,16659.468999999997,21.25724232630091,2024-01-02 14:30:00+00:00,stop,1,0.429,626.17,68.6643,146587.47,2024-01
2024-01-05 11:00:00+00:00,london,bull,2024-01-05 12:05:00+00:00,OB,16220.549,16205.220861434344,16242.789,16226.814,15.328138565657355,2024-01-05 13:00:00+00:00,stop,1,0.402,589.28,95.6329,147176.75,2024-01
2024-01-23 16:00:00+00:00,london_close,bull,2024-01-23 17:05:00+00:00,OB,17327.12,17300.322490346374,17358.11,17330.698,26.79750965362473,2024-01-23 17:55:00+00:00,all_targets,3,1.022,1504.15,54.9218,148680.9,2024-01
2024-01-30 09:00:00+00:00,london_kz,bear,2024-01-30 10:10:00+00:00,OB,17585.443,17609.82543529062,17553.508,17581.0135,24.38243529061947,2024-01-30 13:10:00+00:00,all_targets,3,1.093,1625.08,60.9787,150305.98,2024-01
2024-02-01 09:00:00+00:00,london_kz,bear,2024-02-01 11:00:00+00:00,OB,17257.108,17257.848199699514,17214.797,17234.636,0.7401996995140507,2024-02-01 12:40:00+00:00,stop,2,-0.726,-1091.22,2030.6139,149214.76,2024-02
