side,entry_time,entry_price,stop,target,exit_time,exit_price,exit_reason,realized_r,atr_at_exit,level_price,level_time,h4_signal,cost_r,net_r
long,2023-09-20 22:00:00+00:00,1930.325,1928.7083609102963,1935.1749172691113,2023-09-21 00:15:00+00:00,1928.7083609102963,stop,-1.0,1.8139548646133348,1930.145,1689090300000000000,1,0.21074446696268873,-1.2107444669626888
long,2023-09-21 00:45:00+00:00,1924.915,1923.9587473896127,1927.783757831162,2023-09-21 03:15:00+00:00,1927.783757831162,target,3.0,1.4519452319595891,1924.905,1687743900000000000,1,0.2614371948210869,2.7385628051789133
long,2023-09-21 03:45:00+00:00,1928.188,1927.2707840649982,1930.9396478050057,2023-09-21 05:00:00+00:00,1927.2707840649982,stop,-1.0,1.1779730305491711,1927.915,1679035500000000000,1,0.3367785488014077,-1.3367785488014077
long,2023-09-21 06:00:00+00:00,1929.045,1927.258678849499,1934.4039634515036,2023-09-21 07:00:00+00:00,1927.258678849499,stop,-1.0,1.2110943339116547,1928.885,1674619200000000000,1,0.17385155889155304,-1.173851558891553
long,2023-09-21 08:00:00+00:00,1926.665,1925.7646726733326,1929.365981980002,2023-09-21 08:30:00+00:00,1925.7646726733326,stop,-1.0,1.2442060919522655,1926.358,1674207900000000000,1,0.3467742179428063,-1.3467742179428064
long,2023-09-21 10:00:00+00:00,1924.695,1923.2099006480682,1929.150298055795,2023-09-21 11:00:00+00:00,1923.2099006480682,stop,-1.0,1.2957110397163776,1924.665,1675044000000000000,1,0.21196262160937035,-1.2119626216093704
long,2023-09-21 11:30:00+00:00,1921.275,1920.1170533177878,1924.7488400466368,2023-09-21 12:00:00+00:00,1920.1170533177878,stop,-1.0,1.5055610424130221,1921.088,1694477700000000000,1,0.28090935197397154,-1.2809093519739716
long,2023-09-21 12:15:00+00:00,1917.885,1914.888522281042,1926.874433156874,2023-09-21 12:30:00+00:00,1914.888522281042,stop,-1.0,1.7307643682030787,1917.833,1688337900000000000,1,0.11231127008919825,-1.1123112700891982
long,2023-09-21 12:45:00+00:00,1916.425,1913.4370727831433,1925.3887816505699,2023-09-22 02:15:00+00:00,1925.3887816505699,target,3.0,1.036620059286313,1916.108,1688634900000000000,1,0.08367004342997539,2.9163299565700247
long,2023-12-04 15:30:00+00:00,2027.385,2017.8218287957989,2056.0745136126034,2023-12-05 08:30:00+00:00,2036.425,timeout,0.9452931257811915,2.562569904097749,2027.375,1683702000000000000,1,0.026141955912090578,0.919151169869101
long,2023-12-05 08:45:00+00:00,2034.375,2032.3584983838584,2040.4245048484247,2023-12-05 09:00:00+00:00,2032.3584983838584,stop,-1.0,2.768695478533265,2033.805,1701437400000000000,1,0.1926280498946019,-1.1926280498946018
long,2023-12-05 10:45:00+00:00,2025.108,2023.1617030390037,2030.9468908829888,2023-12-05 11:15:00+00:00,2023.1617030390037,stop,-1.0,2.949697047761449,2024.965,1683723600000000000,1,0.20422621026166854,-1.2042262102616685
long,2023-12-05 16:15:00+00:00,2015.435,2012.1615855784376,2025.2552432646871,2023-12-05 16:30:00+00:00,2012.1615855784376,stop,-1.0,4.441044638170139,2015.064,1683110700000000000,1,0.1442079037713769,-1.1442079037713768
long,2023-12-08 13:30:00+00:00,2023.175,2013.5320832706561,2052.1037501880314,2023-12-08 14:00:00+00:00,2013.5320832706561,stop,-1.0,3.499658626855536,2022.864,1683639900000000000,1,0.04407203165506292,-1.044072031655063
long,2023-12-08 14:15:00+00:00,2005.945,2001.336666525376,2019.770000423872,2023-12-08 16:45:00+00:00,2001.336666525376,stop,-1.0,4.035315206498064,2005.675,1680813900000000000,1,0.09803235004857373,-1.0980323500485738
long,2023-12-08 18:00:00+00:00,1997.005,1995.1474487272976,2002.5776538181076,2023-12-08 20:15:00+00:00,2002.5776538181076,target,3.0,2.7072189429157922,1996.925,1682505000000000000,1,0.13458578703794413,2.865414212962056
long,2023-12-08 20:30:00+00:00,2002.588,2001.2911961516163,2006.478411545151,2023-12-10 23:00:00+00:00,2006.478411545151,target,3.0,2.314705478714336,2002.565,1683893700000000000,1,0.19278166109053466,2.807218338909465
long,2023-12-10 23:15:00+00:00,2006.635,2004.7980463309295,2012.1458610072114,2023-12-10 23:30:00+00:00,2004.7980463309295,stop,-1.0,2.2574756423608298,2006.398,1681321500000000000,1,0.19754106389719947,-1.1975410638971995
long,2023-12-11 01:00:00+00:00,2003.855,2001.4943174224882,2010.9370477325356,2023-12-11 02:00:00+00:00,2001.4943174224882,stop,-1.0,1.960303093877243,2003.715,1681706700000000000,1,0.147421410234945,-1.147421410234945
long,2023-12-11 02:30:00+00:00,1997.865,1995.8440379241858,2003.9278862274425,2023-12-11 03:45:00+00:00,1995.8440379241858,stop,-1.0,2.0911449644944007,1997.715,1681199100000000000,1,0.175439832576711,-1.175439832576711
long,2023-12-11 04:15:00+00:00,1996.435,1994.1614742362253,2003.2555772913238,2023-12-11 07:45:00+00:00,1994.1614742362253,stop,-1.0,2.196155507408159,1996.155,1700595900000000000,1,0.15825981878166104,-1.158259818781661
long,2023-12-11 09:15:00+00:00,1993.815,1992.370041249598,1998.1498762512063,2023-12-11 09:30:00+00:00,1992.370041249598,stop,-1.0,2.402491370292014,1993.808,1681773300000000000,1,0.2561488820435961,-1.256148882043596
long,2023-12-11 10:30:00+00:00,1992.255,1990.4956512961246,1997.5330461116266,2023-12-11 13:45:00+00:00,1990.4956512961246,stop,-1.0,2.3883683763792716,1992.235,1698767100000000000,1,0.2099745309188603,-1.2099745309188603
long,2023-12-11 14:30:00+00:00,1989.305,1987.1435001469126,1995.7894995592624,2023-12-11 14:45:00+00:00,1987.1435001469126,stop,-1.0,2.495594783365503,1989.248,1679637600000000000,1,0.1733887414486514,-1.1733887414486515
long,2023-12-11 15:30:00+00:00,1982.265,1979.6840329731356,1990.0079010805937,2023-12-11 17:15:00+00:00,1979.6840329731356,stop,-1.0,2.5868380184650728,1982.225,1699251300000000000,1,0.14697665525161507,-1.1469766552516152
short,2024-01-31 13:15:00+00:00,2038.015,2040.3255365142854,2031.083390457144,2024-01-31 13:30:00+00:00,2040.3255365142854,stop,-1.0,1.7218987346935162,2038.078,1704789900000000000,-1,0.1454618590343433,-1.1454618590343433
short,2024-01-31 13:45:00+00:00,2041.875,2043.7023860760933,2036.3928417717202,2024-01-31 14:00:00+00:00,2043.7023860760933,stop,-1.0,1.9607188069551307,2041.898,1704809700000000000,-1,0.19045561575680642,-1.1904556157568065
short,2024-01-31 14:45:00+00:00,2051.455,2055.918420832968,2038.0647375010958,2024-01-31 20:00:00+00:00,2038.0647375010958,target,3.0,4.560768057433096,2051.515,1705376700000000000,-1,0.0560108511734838,2.943989148826516
short,2024-01-31 23:45:00+00:00,2039.825,2042.1667924273377,2032.7996227179872,2024-02-01 00:30:00+00:00,2042.1667924273377,stop,-1.0,3.047776922814662,2039.995,1705052700000000000,-1,0.17182942494959208,-1.1718294249495922
short,2024-02-01 01:45:00+00:00,2041.295,2042.5991946054858,2037.382416183543,2024-02-01 02:00:00+00:00,2042.5991946054858,stop,-1.0,2.682983302694127,2041.535,1703030400000000000,-1,0.29454896034602646,-1.2945489603460265
short,2024-02-01 02:15:00+00:00,2046.415,2050.299331062893,2034.7620068113206,2024-02-01 10:30:00+00:00,2034.7620068113206,target,3.0,2.097379195348904,2046.525,1704679200000000000,-1,0.06436114634724135,2.9356388536527587
short,2024-02-01 15:15:00+00:00,2048.735,2051.5863141610957,2040.1810575167133,2024-02-01 15:45:00+00:00,2051.5863141610957,stop,-1.0,3.745613830359912,2048.895,1701236700000000000,-1,0.15336110537534414,-1.153361105375344
short,2024-02-01 17:00:00+00:00,2060.765,2064.219307483814,2050.402077548557,2024-02-02 10:00:00+00:00,2053.385,timeout,2.1364629624258304,1.4982971454640568,2062.945,1703586600000000000,-1,0.07237340658624425,2.064089555839586
long,2024-02-13 13:00:00+00:00,2028.415,2027.3313627096118,2031.6659118711646,2024-02-13 13:30:00+00:00,2027.3313627096118,stop,-1.0,2.725879287000285,2028.395,1701735300000000000,1,0.3564790246482108,-1.3564790246482108
long,2024-02-13 14:45:00+00:00,1995.615,1991.3133857257533,2008.5198428227402,2024-02-13 15:00:00+00:00,1991.3133857257533,stop,-1.0,3.828329896477919,1995.548,1682474400000000000,1,0.10261647527687587,-1.102616475276876
long,2024-02-13 15:45:00+00:00,1992.145,1989.617208733685,1999.728373798945,2024-02-14 01:15:00+00:00,1989.617208733685,stop,-1.0,1.4795909107975425,1992.095,1700737200000000000,1,0.12816704838614632,-1.1281670483861463
long,2024-02-14 03:15:00+00:00,1992.295,1990.6935199550135,1997.0994401349599,2024-02-14 07:00:00+00:00,1990.6935199550135,stop,-1.0,1.1494538464412345,1992.285,1681984800000000000,1,0.19199283393171107,-1.1919928339317112
long,2024-02-14 09:15:00+00:00,1989.875,1987.8317613795577,1996.0047158613268,2024-02-14 14:45:00+00:00,1987.8317613795577,stop,-1.0,2.3233572803942306,1989.774,1684287900000000000,1,0.17920954525637128,-1.1792095452563713
long,2024-02-14 17:15:00+00:00,1991.475,1989.9039265564943,1996.1882203305167,2024-02-14 19:30:00+00:00,1989.9039265564943,stop,-1.0,2.2155028942983597,1991.435,1699043400000000000,1,0.22963607857179688,-1.2296360785717968
long,2024-02-14 20:30:00+00:00,1990.825,1988.9295674653995,1996.5112976038017,2024-02-15 09:45:00+00:00,1996.5112976038017,target,3.0,1.1779301530229618,1990.725,1679594400000000000,1,0.1318960160471682,2.8681039839528317
short,2024-03-01 13:30:00+00:00,2051.948,2055.0615362350686,2042.6073912947936,2024-03-01 14:15:00+00:00,2055.0615362350686,stop,-1.0,2.140654893641654,2053.135,1701704700000000000,-1,0.1146711384504568,-1.1146711384504568
short,2024-03-01 16:15:00+00:00,2074.095,2077.5472006208224,2063.738398137532,2024-03-01 16:30:00+00:00,2077.5472006208224,stop,-1.0,3.8587162073079586,2075.265,1701458100000000000,-1,0.12830535041727995,-1.12830535041728
short,2024-03-03 23:45:00+00:00,2083.445,2085.0053906358526,2078.763828092443,2024-03-04 07:00:00+00:00,2085.0053906358526,stop,-1.0,1.3737127579312718,2084.345,1703702700000000000,-1,0.20423452344192905,-1.204234523441929
short,2024-03-04 09:00:00+00:00,2084.055,2085.4024400628814,2080.012679811355,2024-03-04 09:30:00+00:00,2085.4024400628814,stop,-1.0,1.5904314732474394,2084.305,1709514900000000000,-1,0.24455378961916535,-1.2445537896191654
short,2024-03-04 11:45:00+00:00,2082.025,2084.279900274564,2075.260299176308,2024-03-04 13:00:00+00:00,2084.279900274564,stop,-1.0,1.4533151901222854,2082.345,1703697300000000000,-1,0.14309535687492544,-1.1430953568749254
short,2024-03-20 15:45:00+00:00,2155.735,2157.4535492315517,2150.5793523053453,2024-03-20 16:00:00+00:00,2157.4535492315517,stop,-1.0,2.7309619071829823,2156.265,1710846000000000000,-1,0.22492698391314117,-1.2249269839131411
short,2024-03-20 16:15:00+00:00,2156.995,2158.666410817001,2151.980767548996,2024-03-20 17:30:00+00:00,2158.666410817001,stop,-1.0,2.336690000054156,2157.435,1710725400000000000,-1,0.2194759638213022,-1.2194759638213022
short,2024-03-20 18:00:00+00:00,2167.755,2176.0900856275653,2142.7497431173047,2024-03-20 18:30:00+00:00,2176.0900856275653,stop,-1.0,4.370596446572918,2168.615,1709889300000000000,-1,0.05621175873456661,-1.0562117587345665
short,2024-03-20 19:00:00+00:00,2181.285,2187.021353264496,2164.075940206511,2024-03-20 19:15:00+00:00,2187.021353264496,stop,-1.0,5.258236294869065,2181.425,1710110700000000000,-1,0.08941426566560856,-1.0894142656656085
short,2024-03-20 20:00:00+00:00,2183.565,2185.9739706785526,2176.3380879643423,2024-03-20 20:15:00+00:00,2185.9739706785526,stop,-1.0,4.826814005043591,2184.035,1710180000000000000,-1,0.20396292268173227,-1.2039629226817323
short,2024-03-21 14:30:00+00:00,2177.945,2182.8957329988198,2163.0928010035414,2024-03-21 17:00:00+00:00,2182.8957329988198,stop,-1.0,4.6512903556675465,2178.955,1710236700000000000,-1,0.09747334746156469,-1.0974733474615648
short,2024-03-21 18:45:00+00:00,2182.795,2184.9684748960185,2176.274575311945,2024-03-22 00:30:00+00:00,2184.9684748960185,stop,-1.0,1.8162757450748581,2182.958,1710146700000000000,-1,0.15680594603511466,-1.1568059460351146
short,2024-04-05 05:00:00+00:00,2278.455,2280.279402338256,2272.981792985231,2024-04-05 05:15:00+00:00,2280.279402338256,stop,-1.0,3.2341024755546837,2278.775,1712151900000000000,-1,0.2256657509939571,-1.225665750993957
short,2024-04-05 06:45:00+00:00,2279.055,2280.9125571017626,2273.4823286947117,2024-04-05 07:00:00+00:00,2280.9125571017626,stop,-1.0,3.34074817212307,2279.305,1712289600000000000,-1,0.22450852693056234,-1.2245085269305624
short,2024-04-05 08:30:00+00:00,2285.895,2291.843948268576,2268.0481551942726,2024-04-05 09:30:00+00:00,2291.843948268576,stop,-1.0,3.5513138708525016,2287.885,1712116800000000000,-1,0.07187248472157004,-1.07187248472157
short,2024-04-05 09:45:00+00:00,2290.935,2294.5602231497373,2280.0593305507878,2024-04-05 10:00:00+00:00,2294.5602231497373,stop,-1.0,3.6166430825207683,2293.265,1712271600000000000,-1,0.11884293361561682,-1.1188429336156167
short,2024-04-05 13:15:00+00:00,2295.385,2300.521000130448,2279.9769996086566,2024-04-05 13:45:00+00:00,2300.521000130448,stop,-1.0,5.147250374926261,2298.028,1712218500000000000,-1,0.09878553463005242,-1.0987855346300524
short,2024-04-05 17:00:00+00:00,2327.038,2331.955749113041,2312.2847526608775,2024-04-07 22:15:00+00:00,2312.2847526608775,target,3.0,4.854994295647289,2329.378,1712335500000000000,-1,0.05083626558684197,2.949163734413158
short,2024-04-08 11:00:00+00:00,2339.915,2343.5596221997193,2328.981133400842,2024-04-08 12:15:00+00:00,2328.981133400842,target,3.0,4.866888131312051,2341.265,1712560500000000000,-1,0.06859421533986403,2.931405784660136
long,2024-04-12 15:30:00+00:00,2394.895,2379.3385987824936,2441.564203652519,2024-04-12 16:15:00+00:00,2379.3385987824936,stop,-1.0,9.184649021940904,2393.245,1712916000000000000,1,0.04559103620308473,-1.0455910362030847
long,2024-04-12 17:15:00+00:00,2357.005,2348.9195828661313,2381.2612514016064,2024-04-12 17:30:00+00:00,2348.9195828661313,stop,-1.0,9.86581493816469,2352.275,1712739600000000000,1,0.09192979590313113,-1.091929795903131
long,2024-04-12 19:00:00+00:00,2337.118,2331.0128124124303,2355.433562762709,2024-04-14 22:00:00+00:00,2355.433562762709,target,3.0,8.451270000292002,2337.015,1712608200000000000,1,0.040948782721928,2.959051217278072
long,2024-04-15 05:00:00+00:00,2355.005,2350.486325905408,2368.561022283776,2024-04-15 07:00:00+00:00,2350.486325905408,stop,-1.0,4.665407879078889,2354.608,1713153600000000000,1,0.10694960155067101,-1.106949601550671
long,2024-04-15 14:15:00+00:00,2332.755,2325.60475676326,2354.2057297102206,2024-04-15 16:30:00+00:00,2354.2057297102206,target,3.0,6.957505239923605,2332.195,1712848500000000000,1,0.03496384552562114,2.965036154474379
long,2024-04-15 20:45:00+00:00,2382.835,2379.1882756765467,2393.77517297036,2024-04-16 01:15:00+00:00,2379.1882756765467,stop,-1.0,4.363144418401438,2382.685,1712897100000000000,1,0.12837746410091744,-1.1283774641009174
long,2024-05-22 13:30:00+00:00,2409.415,2404.528363444709,2424.0749096658724,2024-05-22 14:00:00+00:00,2404.528363444709,stop,-1.0,4.900911187825805,2408.484,1716277500000000000,1,0.101305991102469,-1.101305991102469
long,2024-05-22 14:30:00+00:00,2388.775,2380.4462234835573,2413.7613295493284,2024-05-22 18:15:00+00:00,2380.4462234835573,stop,-1.0,4.845727544445879,2386.945,1715834700000000000,1,0.05910668586801639,-1.0591066858680165
long,2024-05-22 18:45:00+00:00,2377.745,2373.405542415799,2390.763372752602,2024-05-23 01:15:00+00:00,2373.405542415799,stop,-1.0,3.2876612084603907,2376.845,1713479400000000000,1,0.09549190247456682,-1.0954919024745668
long,2024-05-23 01:30:00+00:00,2371.934,2365.581287234786,2390.9921382956427,2024-05-23 05:30:00+00:00,2365.581287234786,stop,-1.0,3.0980169444539083,2370.845,1715873400000000000,1,0.06373668418314601,-1.063736684183146
long,2024-05-23 06:00:00+00:00,2361.125,2353.682987453654,2383.4510376390385,2024-05-23 13:45:00+00:00,2353.682987453654,stop,-1.0,4.824445379724104,2360.955,1713375000000000000,1,0.06600664348884788,-1.0660066434888478
long,2024-05-23 14:15:00+00:00,2349.825,2344.9239138737144,2364.528258378856,2024-05-23 14:30:00+00:00,2344.9239138737144,stop,-1.0,5.70719515278929,2347.115,1715310900000000000,1,0.10923288100738072,-1.1092328810073808
long,2024-05-23 14:45:00+00:00,2345.775,2339.6684956360086,2364.0945130919745,2024-05-23 17:00:00+00:00,2339.6684956360086,stop,-1.0,4.955975668514142,2345.764,1715301000000000000,1,0.08151943464760343,-1.0815194346476034
long,2024-05-23 18:15:00+00:00,2335.165,2331.2102357225285,2347.0292928324143,2024-05-23 19:45:00+00:00,2331.2102357225285,stop,-1.0,3.9536597617606035,2334.385,1715623200000000000,1,0.11320092846956367,-1.1132009284695636
short,2024-06-03 13:15:00+00:00,2333.488,2337.3850445767034,2321.796866269889,2024-06-03 14:00:00+00:00,2337.3850445767034,stop,-1.0,3.861664887047224,2333.515,1716510600000000000,-1,0.11369724816623825,-1.1136972481662382
short,2024-06-03 14:15:00+00:00,2339.388,2342.7400352185346,2329.331894344396,2024-06-03 14:30:00+00:00,2342.7400352185346,stop,-1.0,4.127751866892746,2339.758,1717034400000000000,-1,0.13615238611488986,-1.13615238611489
short,2024-06-03 14:45:00+00:00,2341.618,2346.409516591492,2327.243450225524,2024-06-03 16:30:00+00:00,2346.409516591492,stop,-1.0,4.070708585210884,2343.685,1713799800000000000,-1,0.09465383675512383,-1.0946538367551237
short,2024-06-03 17:00:00+00:00,2350.485,2355.8243123738275,2334.467062878518,2024-06-04 08:30:00+00:00,2334.467062878518,target,3.0,2.5925798621172755,2351.428,1714137300000000000,-1,0.046822508685850056,2.95317749131415
short,2024-06-04 09:15:00+00:00,2329.125,2332.940527473441,2317.6784175796774,2024-06-04 10:15:00+00:00,2332.940527473441,stop,-1.0,2.9278026316241608,2329.178,1715261400000000000,-1,0.10388868494340639,-1.1038886849434064
short,2024-06-04 12:00:00+00:00,2328.068,2330.601433259368,2320.4677002218964,2024-06-04 12:15:00+00:00,2330.601433259368,stop,-1.0,3.028507707567958,2328.225,1714591800000000000,-1,0.15845113894121238,-1.1584511389412124
short,2024-06-04 12:30:00+00:00,2332.738,2335.1379485756797,2325.53815427296,2024-06-04 12:45:00+00:00,2335.1379485756797,stop,-1.0,3.081983686627491,2333.128,1717413300000000000,-1,0.16837826794555136,-1.1683782679455514
short,2024-06-04 14:00:00+00:00,2321.148,2333.7040352566783,2283.479894229966,2024-06-05 03:00:00+00:00,2333.7040352566783,stop,-1.0,2.0729374882339275,2321.345,1715148900000000000,-1,0.02816548911995162,-1.0281654891199516
long,2024-06-13 13:15:00+00:00,2318.875,2313.601441068676,2334.6956767939714,2024-06-13 13:45:00+00:00,2313.601441068676,stop,-1.0,5.359837744791514,2318.215,1715065200000000000,1,0.09822434791859731,-1.0982243479185974
long,2024-06-13 15:15:00+00:00,2308.625,2302.9447059481713,2325.665882155486,2024-06-13 15:45:00+00:00,2302.9447059481713,stop,-1.0,5.824574740800124,2308.395,1718056800000000000,1,0.09528181676893377,-1.0952818167689338
long,2024-06-13 16:15:00+00:00,2298.695,2293.744306431844,2313.5470807044685,2024-06-14 07:30:00+00:00,2313.5470807044685,target,3.0,2.374363780584067,2297.675,1714722300000000000,1,0.050497974992443864,2.9495020250075563
long,2024-06-14 09:00:00+00:00,2317.595,2315.8552791721404,2322.814162483578,2024-06-14 09:15:00+00:00,2315.8552791721404,stop,-1.0,2.6358025624227497,2317.565,1715015700000000000,1,0.21945482401961142,-1.2194548240196115
long,2024-06-14 10:00:00+00:00,2323.615,2319.9879542751846,2334.4961371744453,2024-06-14 11:30:00+00:00,2334.4961371744453,target,3.0,3.484739379048716,2323.428,1712342700000000000,1,0.06892661933914282,2.931073380660857
long,2024-06-14 12:00:00+00:00,2330.485,2327.560268946338,2339.2591931609863,2024-06-14 12:30:00+00:00,2327.560268946338,stop,-1.0,3.8635926542328676,2330.455,1717066800000000000,1,0.15152833699246834,-1.1515283369924683
long,2024-06-14 13:00:00+00:00,2329.565,2326.462004349135,2338.8739869525953,2024-06-14 13:30:00+00:00,2326.462004349135,stop,-1.0,4.202992601976895,2329.348,1717584300000000000,1,0.1482920641447119,-1.1482920641447119
long,2024-06-14 15:00:00+00:00,2331.395,2325.0456510089534,2350.4430469731396,2024-06-14 15:45:00+00:00,2325.0456510089534,stop,-1.0,4.246465905404129,2330.975,1717590600000000000,1,0.07281428315283113,-1.0728142831528311
long,2024-06-14 16:15:00+00:00,2329.125,2326.6145417275306,2336.656374817408,2024-06-17 00:00:00+00:00,2326.6145417275306,stop,-1.0,2.0831579734431784,2328.605,1714145400000000000,1,0.14107300748870855,-1.1410730074887085
long,2024-08-02 13:15:00+00:00,2465.985,2453.937262548753,2502.128212353741,2024-08-02 14:30:00+00:00,2453.937262548753,stop,-1.0,8.206495731477375,2464.475,1721285100000000000,1,0.05480902860358401,-1.054809028603584
long,2024-08-02 16:00:00+00:00,2437.364,2426.2629448498624,2470.667165450413,2024-08-02 16:45:00+00:00,2426.2629448498624,stop,-1.0,9.523487931064622,2437.218,1722483000000000000,1,0.06541489855982083,-1.0654148985598209
long,2024-08-02 17:15:00+00:00,2426.705,2420.198492152526,2446.224523542422,2024-08-04 22:00:00+00:00,2446.224523542422,target,3.0,5.93713564195698,2424.215,1716254100000000000,1,0.038423069004220926,2.961576930995779
long,2024-08-05 00:00:00+00:00,2435.265,2428.6302507410373,2455.1692477768875,2024-08-05 00:15:00+00:00,2428.6302507410373,stop,-1.0,6.3771048491701725,2434.815,1722564000000000000,1,0.08573877026175065,-1.0857387702617507
long,2024-08-05 03:30:00+00:00,2446.035,2440.8071463839033,2461.7185608482896,2024-08-05 05:30:00+00:00,2440.8071463839033,stop,-1.0,6.0638192878493005,2444.128,1722470400000000000,1,0.10581607768993148,-1.1058160776899315
long,2024-08-05 06:15:00+00:00,2427.895,2420.001906052252,2451.5742818432445,2024-08-05 09:15:00+00:00,2420.001906052252,stop,-1.0,6.4121402579893445,2425.505,1722627900000000000,1,0.07229193224822256,-1.0722919322482225
long,2024-08-05 10:00:00+00:00,2423.815,2419.855852571414,2435.6924422857587,2024-08-05 10:15:00+00:00,2419.855852571414,stop,-1.0,6.141408707529011,2423.195,1716244200000000000,1,0.14070464548863137,-1.1407046454886314
long,2024-08-05 11:00:00+00:00,2406.555,2400.3303793443397,2425.2288619669803,2024-08-05 11:15:00+00:00,2400.3303793443397,stop,-1.0,6.981992505615755,2406.158,1716264000000000000,1,0.09624676882695124,-1.0962467688269513
long,2024-08-05 11:45:00+00:00,2386.675,2380.9252294896187,2403.9243115311447,2024-08-05 12:15:00+00:00,2380.9252294896187,stop,-1.0,8.236109119973216,2386.495,1716394500000000000,1,0.11510119487442817,-1.1151011948744283
long,2024-08-05 12:30:00+00:00,2373.675,2361.6221338880077,2409.8335983359775,2024-08-05 15:15:00+00:00,2409.8335983359775,target,3.0,8.88549270535323,2373.005,1713535200000000000,1,0.020741954459384003,2.979258045540616
long,2024-08-05 16:00:00+00:00,2402.385,2396.4519111362615,2420.1842665912163,2024-08-06 06:00:00+00:00,2396.4519111362615,stop,-1.0,3.9372151666651174,2401.225,1721029500000000000,1,0.07531671421008669,-1.0753167142100868
long,2024-08-30 13:15:00+00:00,2515.188,2511.639256561466,2525.8342303156023,2024-08-30 14:00:00+00:00,2511.639256561466,stop,-1.0,4.038650309109767,2513.635,1724910300000000000,1,0.12735001086530334,-1.1273500108653034
long,2024-08-30 14:30:00+00:00,2511.095,2505.006653721062,2529.3600388368136,2024-08-30 15:00:00+00:00,2505.006653721062,stop,-1.0,4.660932332322062,2510.815,1724184000000000000,1,0.07933954385727991,-1.07933954385728
long,2024-08-30 15:30:00+00:00,2504.935,2500.505278728323,2518.224163815031,2024-08-30 15:45:00+00:00,2500.505278728323,stop,-1.0,4.627470602810348,2504.345,1724237100000000000,1,0.10866903369707605,-1.1086690336970761
long,2024-08-30 17:00:00+00:00,2497.285,2493.4345336181373,2508.8363991455876,2024-09-02 02:00:00+00:00,2493.4345336181373,stop,-1.0,2.980183915749132,2494.845,1724032800000000000,1,0.103626199066941,-1.103626199066941
long,2024-09-02 03:30:00+00:00,2494.465,2492.8652508615596,2499.2642474153217,2024-09-02 06:00:00+00:00,2499.2642474153217,target,3.0,2.4739920518663325,2494.315,1724423400000000000,1,0.15627450204080465,2.8437254979591953
long,2024-09-02 06:15:00+00:00,2500.635,2496.724602214123,2512.366193357632,2024-09-02 06:45:00+00:00,2496.724602214123,stop,-1.0,2.7060242485241783,2500.605,1724091300000000000,1,0.09853248531844104,-1.098532485318441
long,2024-09-02 08:15:00+00:00,2499.605,2496.3154858380253,2509.473542485924,2024-09-02 23:45:00+00:00,2496.3154858380253,stop,-1.0,1.4260028977472905,2499.515,1724050800000000000,1,0.0976740421431985,-1.0976740421431985
long,2024-09-04 06:30:00+00:00,2487.375,2484.8385486346556,2494.9843540960333,2024-09-04 06:45:00+00:00,2484.8385486346556,stop,-1.0,2.24901613082786,2486.938,1725390900000000000,1,0.14289680909855593,-1.1428968090985558
long,2024-09-04 08:15:00+00:00,2480.715,2478.071494735555,2488.6455157933356,2024-09-04 08:30:00+00:00,2478.071494735555,stop,-1.0,2.7843020089961685,2479.585,1724349600000000000,1,0.14723447147418606,-1.147234471474186
long,2024-09-04 09:15:00+00:00,2474.285,2472.352445497766,2480.0826635067015,2024-09-04 09:45:00+00:00,2480.0826635067015,target,3.0,3.2634372598214485,2473.245,1725375600000000000,1,0.1293624576750726,2.8706375423249275
long,2024-09-04 11:00:00+00:00,2489.935,2486.367589359803,2500.637231920591,2024-09-04 12:15:00+00:00,2486.367589359803,stop,-1.0,3.32756882629901,2489.534,1725328800000000000,1,0.11671727292150177,-1.1167172729215018
long,2024-09-04 13:45:00+00:00,2485.075,2480.768066517104,2497.9958004486866,2024-09-04 14:00:00+00:00,2497.9958004486866,target,3.0,4.60853220896344,2484.575,1725366600000000000,1,0.0580459394120761,2.941954060587924
long,2024-09-04 14:15:00+00:00,2492.008,2486.81647317036,2507.582580488919,2024-09-05 07:15:00+00:00,2505.38,timeout,2.575735508801783,2.246208742822076,2491.155,1725415200000000000,1,0.04815539015857249,2.5275801186432103
long,2024-09-05 07:30:00+00:00,2505.915,2504.4279847073567,2510.3760458779298,2024-09-05 07:45:00+00:00,2504.4279847073567,stop,-1.0,2.278618762943548,2505.825,1724834700000000000,1,0.24473920338792693,-1.244739203387927
long,2024-09-05 10:00:00+00:00,2516.105,2513.3625944125906,2524.332216762228,2024-09-05 10:30:00+00:00,2513.3625944125906,stop,-1.0,2.538737147485902,2515.465,1724699700000000000,1,0.13744752384725395,-1.137447523847254
short,2024-09-20 05:30:00+00:00,2593.878,2595.323030033161,2589.5429099005173,2024-09-20 06:00:00+00:00,2595.323030033161,stop,-1.0,1.9377223742212017,2594.775,1726740900000000000,-1,0.24005460838226333,-1.2400546083822634
short,2024-09-20 09:00:00+00:00,2608.945,2611.2088379567717,2602.1534861296855,2024-09-20 10:45:00+00:00,2611.2088379567717,stop,-1.0,2.8381448957850335,2609.615,1726818300000000000,-1,0.1731162973113791,-1.1731162973113791
short,2024-09-23 00:45:00+00:00,2618.235,2619.7757416177433,2613.6127751467707,2024-09-23 01:15:00+00:00,2619.7757416177433,stop,-1.0,2.222097506778926,2619.165,1726837200000000000,-1,0.23437081933821308,-1.234370819338213
